date,day_of_week,day_of_week_code,is_weekend,month, season_code ,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sunday,monday,tuesday,wednesday,thursday,friday,saturday
10/24/2016,Monday,3,0,10,4,44,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/25/2016,Tuesday,4,0,10,4,52,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/26/2016,Wednesday,5,0,10,4,30,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/27/2016,Thursday,6,1,10,4,36,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/28/2016,Friday,7,1,10,4,87,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/29/2016,Saturday,1,0,10,4,89,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/30/2016,Sunday,2,0,10,4,15,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/31/2016,Monday,3,0,10,4,14,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11/1/2016,Tuesday,4,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/2/2016,Wednesday,5,0,11,4,31,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/3/2016,Thursday,6,1,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/4/2016,Friday,7,1,11,4,79,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/5/2016,Saturday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/6/2016,Sunday,2,0,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/7/2016,Monday,3,0,11,4,28,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/8/2016,Tuesday,4,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/9/2016,Wednesday,5,0,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/10/2016,Thursday,6,1,11,4,60,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/11/2016,Friday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/12/2016,Saturday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/13/2016,Sunday,2,0,11,4,43,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/14/2016,Monday,3,0,11,4,27,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/15/2016,Tuesday,4,0,11,4,25,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/16/2016,Wednesday,5,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/17/2016,Thursday,6,1,11,4,48,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/18/2016,Friday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/19/2016,Saturday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/20/2016,Sunday,2,0,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/21/2016,Monday,3,0,11,4,50,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/22/2016,Tuesday,4,0,11,4,46,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/23/2016,Wednesday,5,0,11,4,64,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/24/2016,Thursday,6,1,11,4,84,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/25/2016,Friday,7,1,11,4,88,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/26/2016,Saturday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/27/2016,Sunday,2,0,11,4,27,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/28/2016,Monday,3,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/29/2016,Tuesday,4,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/30/2016,Wednesday,5,0,11,4,21,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12/1/2016,Thursday,6,1,12,1,42,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/2/2016,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/3/2016,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/4/2016,Sunday,2,0,12,1,71,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/5/2016,Monday,3,0,12,1,65,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/6/2016,Tuesday,4,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/7/2016,Wednesday,5,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/8/2016,Thursday,6,1,12,1,49,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/9/2016,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/10/2016,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/11/2016,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/12/2016,Monday,3,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/13/2016,Tuesday,4,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/14/2016,Wednesday,5,0,12,1,55,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/15/2016,Thursday,6,1,12,1,66,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/16/2016,Friday,7,1,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/17/2016,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/18/2016,Sunday,2,0,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/19/2016,Monday,3,0,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/20/2016,Tuesday,4,0,12,1,87,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/21/2016,Wednesday,5,0,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/22/2016,Thursday,6,1,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/23/2016,Friday,7,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/24/2016,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/25/2016,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/26/2016,Monday,3,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/27/2016,Tuesday,4,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/28/2016,Wednesday,5,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/29/2016,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/30/2016,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/31/2016,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1/1/2017,Sunday,2,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/2/2017,Monday,3,0,1,1,64,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/3/2017,Tuesday,4,0,1,1,43,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/4/2017,Wednesday,5,0,1,1,48,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/5/2017,Thursday,6,1,1,1,41,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/6/2017,Friday,7,1,1,1,86,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/7/2017,Saturday,1,0,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/8/2017,Sunday,2,0,1,1,39,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/9/2017,Monday,3,0,1,1,30,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/10/2017,Tuesday,4,0,1,1,38,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/11/2017,Wednesday,5,0,1,1,39,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/12/2017,Thursday,6,1,1,1,49,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/13/2017,Friday,7,1,1,1,68,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/14/2017,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/15/2017,Sunday,2,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/16/2017,Monday,3,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/17/2017,Tuesday,4,0,1,1,25,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/18/2017,Wednesday,5,0,1,1,29,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/19/2017,Thursday,6,1,1,1,32,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/20/2017,Friday,7,1,1,1,73,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/21/2017,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/22/2017,Sunday,2,0,1,1,39,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/23/2017,Monday,3,0,1,1,41,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/24/2017,Tuesday,4,0,1,1,33,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/25/2017,Wednesday,5,0,1,1,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/26/2017,Thursday,6,1,1,1,44,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/27/2017,Friday,7,1,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/28/2017,Saturday,1,0,1,1,91,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/29/2017,Sunday,2,0,1,1,41,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/30/2017,Monday,3,0,1,1,27,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/31/2017,Tuesday,4,0,1,1,36,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/1/2017,Wednesday,5,0,2,1,35,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/2/2017,Thursday,6,1,2,1,24,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/3/2017,Friday,7,1,2,1,47,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/4/2017,Saturday,1,0,2,1,88,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/5/2017,Sunday,2,0,2,1,36,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/6/2017,Monday,3,0,2,1,16,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/7/2017,Tuesday,4,0,2,1,16,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/8/2017,Wednesday,5,0,2,1,17,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/9/2017,Thursday,6,1,2,1,14,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/10/2017,Friday,7,1,2,1,50,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/11/2017,Saturday,1,0,2,1,81,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/12/2017,Sunday,2,0,2,1,52,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/13/2017,Monday,3,0,2,1,45,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/14/2017,Tuesday,4,0,2,1,26,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/15/2017,Wednesday,5,0,2,1,18,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/16/2017,Thursday,6,1,2,1,28,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/17/2017,Friday,7,1,2,1,79,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/18/2017,Saturday,1,0,2,1,89,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/19/2017,Sunday,2,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/20/2017,Monday,3,0,2,1,75,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/21/2017,Tuesday,4,0,2,1,81,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/22/2017,Wednesday,5,0,2,1,78,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/23/2017,Thursday,6,1,2,1,67,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/24/2017,Friday,7,1,2,1,84,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/25/2017,Saturday,1,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/26/2017,Sunday,2,0,2,1,31,59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/27/2017,Monday,3,0,2,1,33,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/28/2017,Tuesday,4,0,2,1,25,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/1/2017,Wednesday,5,0,3,2,14,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/2/2017,Thursday,6,1,3,2,27,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/3/2017,Friday,7,1,3,2,83,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/4/2017,Saturday,1,0,3,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/5/2017,Sunday,2,0,3,2,30,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/6/2017,Monday,3,0,3,2,22,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/7/2017,Tuesday,4,0,3,2,25,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/8/2017,Wednesday,5,0,3,2,25,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/9/2017,Thursday,6,1,3,2,52,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/10/2017,Friday,7,1,3,2,59,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/11/2017,Saturday,1,0,3,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/12/2017,Sunday,2,0,3,2,20,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/13/2017,Monday,3,0,3,2,22,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/14/2017,Tuesday,4,0,3,2,30,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/15/2017,Wednesday,5,0,3,2,37,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/16/2017,Thursday,6,1,3,2,40,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/17/2017,Friday,7,1,3,2,76,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/2017,Saturday,1,0,3,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/19/2017,Sunday,2,0,3,2,31,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/20/2017,Monday,3,0,3,2,22,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/21/2017,Tuesday,4,0,3,2,21,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/22/2017,Wednesday,5,0,3,2,31,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/23/2017,Thursday,6,1,3,2,30,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/24/2017,Friday,7,1,3,2,59,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/25/2017,Saturday,1,0,3,2,88,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/26/2017,Sunday,2,0,3,2,31,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/27/2017,Monday,3,0,3,2,32,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/28/2017,Tuesday,4,0,3,2,36,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/29/2017,Wednesday,5,0,3,2,29,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/30/2017,Thursday,6,1,3,2,43,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/31/2017,Friday,7,1,3,2,75,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/1/2017,Saturday,1,0,4,2,89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/2/2017,Sunday,2,0,4,2,55,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/3/2017,Monday,3,0,4,2,66,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/4/2017,Tuesday,4,0,4,2,62,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/5/2017,Wednesday,5,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/6/2017,Thursday,6,1,4,2,61,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/7/2017,Friday,7,1,4,2,87,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/8/2017,Saturday,1,0,4,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/9/2017,Sunday,2,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/10/2017,Monday,3,0,4,2,24,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/11/2017,Tuesday,4,0,4,2,40,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/12/2017,Wednesday,5,0,4,2,46,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/13/2017,Thursday,6,1,4,2,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/2017,Friday,7,1,4,2,75,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/15/2017,Saturday,1,0,4,2,88,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/16/2017,Sunday,2,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/17/2017,Monday,3,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/18/2017,Tuesday,4,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/19/2017,Wednesday,5,0,4,2,31,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/20/2017,Thursday,6,1,4,2,41,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/21/2017,Friday,7,1,4,2,87,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/22/2017,Saturday,1,0,4,2,89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/23/2017,Sunday,2,0,4,2,35,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/24/2017,Monday,3,0,4,2,43,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/25/2017,Tuesday,4,0,4,2,51,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/26/2017,Wednesday,5,0,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/27/2017,Thursday,6,1,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/28/2017,Friday,7,1,4,2,83,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/29/2017,Saturday,1,0,4,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/30/2017,Sunday,2,0,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/1/2017,Monday,3,0,5,2,35,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/2/2017,Tuesday,4,0,5,2,30,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/3/2017,Wednesday,5,0,5,2,31,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/4/2017,Thursday,6,1,5,2,37,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/5/2017,Friday,7,1,5,2,61,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/6/2017,Saturday,1,0,5,2,88,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/7/2017,Sunday,2,0,5,2,20,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/8/2017,Monday,3,0,5,2,29,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/9/2017,Tuesday,4,0,5,2,36,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/10/2017,Wednesday,5,0,5,2,31,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/11/2017,Thursday,6,1,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/12/2017,Friday,7,1,5,2,86,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/13/2017,Saturday,1,0,5,2,88,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/14/2017,Sunday,2,0,5,2,33,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/15/2017,Monday,3,0,5,2,29,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/16/2017,Tuesday,4,0,5,2,28,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/17/2017,Wednesday,5,0,5,2,40,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/18/2017,Thursday,6,1,5,2,60,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/19/2017,Friday,7,1,5,2,88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/20/2017,Saturday,1,0,5,2,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/21/2017,Sunday,2,0,5,2,47,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/22/2017,Monday,3,0,5,2,69,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/23/2017,Tuesday,4,0,5,2,67,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/24/2017,Wednesday,5,0,5,2,68,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/25/2017,Thursday,6,1,5,2,55,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/26/2017,Friday,7,1,5,2,84,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/27/2017,Saturday,1,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/28/2017,Sunday,2,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/29/2017,Monday,3,0,5,2,28,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/30/2017,Tuesday,4,0,5,2,42,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/31/2017,Wednesday,5,0,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6/1/2017,Thursday,6,1,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/2/2017,Friday,7,1,6,3,85,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/3/2017,Saturday,1,0,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/4/2017,Sunday,2,0,6,3,25,65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
