"","date","blrooms","blprice","blprofit","maxprofit","maxprofitprice","maxprofitrooms","incprofit","incprofitpercent","pricediff","pricediffpercent","incbookings","incbookingspercent"
"96",2019.34496919918,72.5944199445205,163.820036296401,9077.56001161448,11864.1678715516,221.895572252017,65.3349779500684,2786.60785993715,0.306977630153011,58.0755359556164,0.354508137518295,-7.25944199445205,-0.1
"97",2019.34770704997,62.31108492023,156.925991824997,7220.45167979299,9193.92985064769,206.774859761181,56.079976428207,1973.4781708547,0.273317828076828,49.848867936184,0.317658453876621,-6.231108492023,-0.1
"98",2019.35044490075,49.4519388918824,144.906192196746,4929.59368927178,6097.39018766446,184.467743310252,44.5067450026941,1167.79649839268,0.23689508142104,39.5615511135059,0.273014910638128,-4.94519388918824,-0.1
"99",2019.35318275154,47.2312718366003,152.429505232173,5018.65760162424,6022.96282975986,190.214522701453,42.5081446529403,1004.30522813562,0.200114314993432,37.7850174692803,0.24788519395722,-4.72312718366003,-0.1
"100",2019.35592060233,56.0217120127224,158.419186664529,6474.3712522919,7986.60532318492,203.236556274707,50.4195408114502,1512.23407089303,0.233572344242339,44.8173696101779,0.28290367192128,-5.60217120127224,-0.1
"101",2019.35865845311,79.2877771612361,172.447764439102,10690.80548977,14048.0420979553,235.877986168091,71.3589994451125,3357.23660818528,0.314030276895209,63.4302217289888,0.367822812521228,-7.92877771612361,-0.1
"102",2019.3613963039,79.4485731138467,174.75896990515,10898.1364699636,14253.0173772422,238.317828396227,71.5037158024621,3354.88090727853,0.307839869368944,63.5588584910773,0.363694398780068,-7.94485731138467,-0.0999999999999999
"103",2019.36413415469,73.5366370405158,155.33161790329,8584.14888065739,11519.2326233962,214.160927535702,66.1829733364642,2935.08374273882,0.341919016497072,58.8293096324126,0.378733643713414,-7.35366370405157,-0.0999999999999999
"104",2019.36687200548,66.6030226705196,143.255369769439,6876.16507366463,9282.44165906999,196.537787905855,59.9427204034676,2406.27658540535,0.3499445635215,53.2824181364157,0.371940111021112,-6.66030226705196,-0.1
"105",2019.36960985626,44.9595675088332,141.531619441517,4239.21121119456,5170.67124169366,177.499273448584,40.4636107579499,931.4600304991,0.21972484599007,35.9676540070665,0.254131579565009,-4.49595675088332,-0.1
"106",2019.37234770705,41.4616582967099,151.623714041857,4250.02916386379,4962.75600575086,184.793040679225,37.3154924670389,712.726841887075,0.167699282618362,33.1693266373679,0.218760810912541,-4.14616582967099,-0.1
"107",2019.37508555784,66.1258360709554,163.052655652621,8128.84727684524,10364.2534103404,215.953324509385,59.5132524638599,2235.40613349514,0.274996694778929,52.9006688567643,0.324439173621727,-6.61258360709554,-0.0999999999999999
"108",2019.37782340862,81.6809962728708,166.318934529308,10543.0713645745,14192.4495376497,231.663731547605,73.5128966455837,3649.37817307523,0.34613994792233,65.3447970182966,0.392888501860753,-8.16809962728708,-0.1
"109",2019.38056125941,79.3242524983487,164.031876295511,10028.5996605843,13456.2223593096,227.49127829419,71.3918272485138,3427.62269872525,0.341784777010985,63.4594019986789,0.386872377685626,-7.93242524983486,-0.0999999999999999
"110",2019.3832991102,73.7726659634313,173.038682957259,9921.20830747217,12747.6199719384,232.056815728004,66.3953993670882,2826.41166446624,0.284885830119857,59.0181327707451,0.341069012790179,-7.37726659634313,-0.1
"111",2019.38603696099,72.4399235580054,164.127451143935,9078.38192568677,11848.7743511827,222.079389990339,65.1959312022049,2770.39242549589,0.305163678745132,57.9519388464043,0.353091079173479,-7.24399235580054,-0.1
"112",2019.38877481177,70.442901084443,166.296231618882,8953.31646753343,11530.7704862788,222.650552486436,63.3986109759987,2577.45401874535,0.287877014968892,56.3543208675544,0.338879121426561,-7.0442901084443,-0.1
"113",2019.39151266256,56.4454497553013,154.929794091796,6333.94566412514,7894.53503232896,200.086153896037,50.8009047797712,1560.58936820382,0.246385026168262,45.156359804241,0.291463369385786,-5.64454497553013,-0.1
"114",2019.39425051335,64.3229738916795,154.945006941461,7358.44928884973,9501.56473855893,206.403386054805,57.8906765025116,2143.1154497092,0.291245528178969,51.4583791133436,0.332107372345239,-6.43229738916795,-0.1
"115",2019.39698836413,76.8943138703317,176.339799314753,10637.1700295816,13730.6225906476,237.855250411018,69.2048824832985,3093.45256106598,0.290815372177298,61.5154510962653,0.348846099038964,-7.68943138703317,-0.1
"116",2019.39972621492,83.4172180648408,187.389512414128,12546.0813684925,16201.5444658108,254.123286866001,75.0754962583567,3655.46309731833,0.291362935561573,66.7337744518726,0.356123315505469,-8.34172180648407,-0.1
"117",2019.40246406571,81.2116021814963,178.257483132107,11446.285751462,14950.2906931135,243.226764877304,73.0904419633467,3504.00494165144,0.306125936197589,64.969281745197,0.364468748260337,-8.12116021814963,-0.1
"118",2019.4052019165,72.6036653373117,165.903509346575,9230.11123745153,12002.4305124033,223.986441616425,65.3432988035805,2772.31927495174,0.300355998279084,58.0829322698494,0.350100685022359,-7.26036653373117,-0.1
"119",2019.40793976728,39.0455171389229,149.909112757795,3877.14090299211,4487.10454691796,181.145526468933,35.1409654250306,609.963643925848,0.157323053040223,31.2364137111383,0.208369011973317,-3.90455171389228,-0.0999999999999999
"120",2019.41067761807,43.1108599101848,146.701648341779,4246.662712501,5060.14973563172,181.190336269927,38.7997739191663,813.487023130715,0.191559132006419,34.4886879281478,0.235094072343329,-4.31108599101847,-0.0999999999999999
"121",2019.41341546886,67.1774910811711,164.9600229757,8402.16319517055,10711.1738973853,218.702015840636,60.459741973054,2309.01070221473,0.274811456119053,53.7419928649368,0.325787981205929,-6.7177491081171,-0.1
"122",2019.41615331964,78.7632016367852,169.026040938211,10343.9521033642,13676.1790841232,232.03660224764,70.8868814731067,3332.22698075893,0.322142537732282,63.0105613094281,0.372786116030855,-7.87632016367851,-0.0999999999999999
"123",2019.41889117043,81.2521677620046,165.712175921295,10433.1693241138,14043.2310232404,230.713910130899,73.1269509858042,3610.06169912658,0.346017742737366,65.0017342096037,0.392256838389934,-8.12521677620046,-0.1
"124",2019.42162902122,76.9387961857741,166.798448982885,9909.80196575308,13080.9181873094,228.349485931504,69.2449165671967,3171.11622155628,0.319997940676839,61.5510369486193,0.36901444422265,-7.69387961857741,-0.1
"125",2019.42436687201,73.2227170713261,146.446815287928,7892.66579504159,10863.7269481588,205.024988944989,65.9004453641935,2971.06115311722,0.376433163429235,58.5781736570609,0.399996227585357,-7.32227170713261,-0.1
"126",2019.42710472279,62.0217825889498,154.240118167204,7015.70251073649,8983.75735083073,203.857544238364,55.8196043300548,1968.05484009424,0.280521421351949,49.6174260711599,0.321689497264079,-6.20217825889498,-0.1
"127",2019.42984257358,52.4359978434894,156.063660303429,5872.45380903042,7164.87281441392,198.01245857822,47.1923980591405,1292.4190053835,0.220081595771102,41.9487982747915,0.268792864355687,-5.24359978434894,-0.1
"128",2019.43258042437,64.807103004207,160.832127326263,7802.88666691368,9946.5696320768,212.677809729628,58.3263927037863,2143.68296516312,0.274729475983921,51.8456824033656,0.322358991734231,-6.4807103004207,-0.0999999999999999
"129",2019.43531827515,76.8718256855598,183.298203019823,11168.6718688772,14206.4845426359,244.795663568271,69.1846431170038,3037.81267375866,0.271994083936146,61.4974605484479,0.335504983329253,-7.68718256855598,-0.1
"130",2019.43805612594,82.7572360535542,180.551295504897,11872.9952805349,15516.8030383225,246.757084347741,74.4815124481988,3643.80775778757,0.306898779262666,66.2057888428434,0.366686866785997,-8.27572360535542,-0.1
"131",2019.44079397673,78.350588117519,173.769285404085,10656.1610052331,13910.4914587298,236.4497558981,70.5155293057671,3254.33045349669,0.305394264585393,62.6804704940151,0.360710872167411,-7.83505881175189,-0.0999999999999999
"132",2019.44353182752,64.2854753629395,170.576225059296,8358.43682947909,10398.0812332313,222.004605349647,57.8569278266456,2039.64440375225,0.24402223111368,51.4283802903516,0.301497938956464,-6.42854753629395,-0.1
"133",2019.4462696783,62.2572212027726,154.710617655622,7075.42261573433,9058.57270032238,204.51639461784,56.0314990824953,1983.15008458805,0.280287156300448,49.805776962218,0.321928628538496,-6.22572212027725,-0.0999999999999999
"134",2019.44900752909,71.9228686487361,159.592421881791,8680.27308011936,11436.733077065,217.13071680078,64.7305817838625,2756.45999694567,0.317554525244011,57.5382949189889,0.360532751120269,-7.19228686487361,-0.1
"135",2019.45174537988,78.8817211258546,174.732190800894,10811.1329183194,14110.0942944869,237.837567701578,70.9935490132691,3298.96137616757,0.305144835522048,63.1053769006836,0.361154842799354,-7.88817211258545,-0.0999999999999999
"136",2019.45448323066,86.1152923788115,184.491587883615,12734.6647225584,16700.605628974,253.383821786664,77.5037631409303,3965.94090641566,0.311428764935627,68.8922339030491,0.373416667357806,-8.61152923788114,-0.1
"137",2019.45722108145,85.8484236300688,185.69405375949,12795.3312019777,16722.1634064128,254.372792663545,77.2635812670619,3926.832204435,0.306895706132878,68.678738904055,0.369848885915363,-8.58484236300687,-0.1
"138",2019.45995893224,82.6408397113979,178.491194269685,11684.6411827521,15333.4231039845,244.603866038804,74.3767557402581,3648.78192123236,0.312271627700334,66.1126717691183,0.370397385930577,-8.26408397113978,-0.0999999999999999
"139",2019.46269678303,77.0580058251666,159.88773377523,9394.17977499523,12630.0759059567,221.534138435364,69.3522052426499,3235.89613096149,0.344457548020804,61.6464046601333,0.385560563056047,-7.70580058251666,-0.1
"140",2019.46543463381,72.4022845117261,159.948853571533,8770.60529081738,11567.8501395478,217.870681180914,65.1620560605535,2797.24484873045,0.318934070794304,57.9218276093808,0.362127182008696,-7.2402284511726,-0.0999999999999999
"141",2019.4681724846,79.9947145716719,164.391333684709,10150.569951873,13642.904095456,228.387105342046,71.9952431145047,3492.33414358305,0.344053009844896,63.9957716573375,0.389289205354809,-7.99947145716719,-0.1
"142",2019.47091033539,86.2843232820261,176.690205505981,12088.4867305951,16140.0268573863,245.717664131602,77.6558909538235,4051.54012679127,0.335156932135858,69.0274586256209,0.390669411628955,-8.62843232820261,-0.1
"143",2019.47364818617,89.131965635679,190.958234869342,13792.1836873321,18033.0105732164,262.263807377885,80.2187690721111,4240.82688588429,0.307480452843694,71.3055725085432,0.373409256517961,-8.91319656356789,-0.0999999999999999
"144",2019.47638603696,87.3281684714507,181.595679802061,12675.2139076557,16798.5630030664,251.458214579222,78.5953516243056,4123.34909541063,0.325308048089047,69.8625347771605,0.384714740203679,-8.73281684714506,-0.0999999999999999
"145",2019.47912388775,78.3124482806498,185.004484644377,11530.3429283848,14692.9531156572,247.654443268897,70.4812034525849,3162.61018727232,0.274285873968828,62.6499586245199,0.338640215911241,-7.83124482806498,-0.1
"146",2019.48186173854,72.7943734432791,179.084187349112,10216.4618755955,12910.1106676356,237.319686103736,65.5149360989512,2693.64879204015,0.263657695280456,58.2354987546232,0.325185040715499,-7.2794373443279,-0.0999999999999999
"147",2019.48459958932,69.6578031729905,163.795323284857,8668.17731070816,11194.950450516,219.52156582325,62.6920228556914,2526.77313980788,0.291499936980576,55.7262425383924,0.340218764619297,-6.96578031729905,-0.1
"148",2019.48733744011,65.5941260149581,166.608343055506,8288.67549915226,10457.6722939567,219.083643867472,59.0347134134623,2168.99679480445,0.261681953289918,52.4753008119665,0.314962023207231,-6.55941260149581,-0.1
"149",2019.4900752909,78.3332055035259,178.459627897409,11020.9845685824,14236.8716925336,241.12619230023,70.4998849531733,3215.88712395125,0.291796717792239,62.6665644028207,0.3511526116083,-7.83332055035258,-0.0999999999999999
"150",2019.49281314168,85.0067572579157,188.773081233678,12921.8185618121,16732.4638268754,256.77848704001,76.5060815321241,3810.64526506325,0.294900075158527,68.0054058063326,0.360249487701853,-8.50067572579157,-0.1
"151",2019.49555099247,84.1884838059397,182.118088894096,12227.5336824808,16007.9248942236,249.468875938847,75.7696354253457,3780.39121174286,0.309170378091805,67.3507870447518,0.369819315883098,-8.41884838059397,-0.1
"152",2019.49828884326,85.6048279767637,187.123399939214,12878.5457628045,16766.9855190346,255.607262320625,77.0443451790873,3888.43975623009,0.301931586674994,68.483862381411,0.36598235391008,-8.56048279767637,-0.1
"153",2019.50102669405,87.8188576499553,185.794194943596,13120.7625166908,17261.4355314608,256.04928106356,79.0369718849598,4140.67301476997,0.315581736160734,70.2550861199643,0.378133913932524,-8.78188576499554,-0.1
"154",2019.50376454483,58.4028871265924,164.358614075789,7138.94540798664,8780.89686898745,211.080923777063,52.5625984139331,1641.95146100081,0.229999161943988,46.7223097012739,0.284270526154044,-5.84028871265924,-0.1
"155",2019.50650239562,77.6625591718415,176.504272606893,10766.2095361197,13932.2492124339,238.634319944366,69.8963032546573,3166.03967631428,0.294071898349415,62.1300473374732,0.352003078564835,-7.76625591718415,-0.1
"156",2019.50924024641,76.5741693564359,182.085379146998,11028.6824262222,14047.6086406922,243.344714632147,68.9167524207923,3018.92621447004,0.273734077906907,61.2593354851488,0.336431929747055,-7.6574169356436,-0.1
"157",2019.51197809719,78.5848741832079,185.361181064318,11601.9632378101,14788.1862783103,248.229080410885,70.7263867648871,3186.22304050023,0.274627920739874,62.8678993465663,0.33916432224691,-7.85848741832079,-0.1
"158",2019.51471594798,81.4471531640445,189.973921971225,12436.6562908635,15869.2105679168,255.131644502461,73.3024378476401,3432.55427705333,0.27600298639555,65.1577225312357,0.342982457040103,-8.14471531640446,-0.1
"159",2019.51745379877,79.881118236876,166.844137466171,10330.6683161429,13791.9164810857,230.749032055672,71.8930064131884,3461.24816494282,0.335045909811488,63.9048945895008,0.383021516728198,-7.9881118236876,-0.1
"160",2019.52019164956,80.3057681921081,177.704373011461,11263.0419809796,14680.0295944274,241.948987565148,72.2751913728973,3416.98761344775,0.303380527145167,64.2446145536865,0.361525231287037,-8.03057681921081,-0.0999999999999999
"161",2019.52292950034,70.774536019608,173.395638753795,9502.6324801332,12058.8743952493,230.015267569481,63.6970824176472,2556.24191511605,0.269003554589772,56.6196288156864,0.326534330520739,-7.0774536019608,-0.0999999999999999
